0,1,2,3,4,5,6,7,8,9
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
400.00000000,0.00000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.40000000
200.00000000,15.00000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.60000000
200.00000000,15.00000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.80000000
200.00000000,15.00000000,0.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000
400.00000000,0.00000000,0.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.40000000
100.00000000,-8.00000000,0.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.50000000
200.00000000,-8.00000000,0.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.70000000
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.70000000
100.00000000,0.00000000,0.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.80000000
500.00000000,-15.00000000,0.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,2.30000000
40.00000000,-15.00000000,500.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,2.34000000
148.00000000,-15.00000000,0.00000000,95.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,2.48800000
212.00000000,0.00000000,500.00000000,95.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,2.70000000
10.00000000,0.00000000,0.00000000,95.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,2.71000000
12.00000000,0.00000000,500.00000000,95.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,2.72200000
178.00000000,5.00000000,0.00000000,95.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,2.90000000
10.00000000,5.00000000,500.00000000,95.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,2.91000000
210.00000000,5.00000000,500.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,3.12000000
180.00000000,10.00000000,0.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,3.30000000
160.00000000,10.00000000,0.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,3.46000000
40.00000000,5.00000000,0.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,3.50000000
100.00000000,5.00000000,0.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,3.60000000
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.60000000
100.00000000,5.00000000,0.00000000,65.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,3.70000000
140.00000000,15.00000000,450.00000000,65.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,3.84000000
260.00000000,7.00000000,0.00000000,65.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,4.10000000
200.00000000,7.00000000,450.00000000,65.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,4.30000000
200.00000000,7.00000000,450.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,4.50000000
30.00000000,7.00000000,0.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,4.53000000
370.00000000,5.00000000,450.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,4.90000000
1100.00000000,14.00000000,0.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,6.00000000
200.00000000,14.00000000,450.00000000,100.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,6.20000000
400.00000000,14.00000000,450.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,6.60000000
220.00000000,14.00000000,450.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,6.82000000
800.00000000,14.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,7.62000000
480.00000000,14.00000000,500.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,8.10000000
390.00000000,14.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,8.49000000
670.00000000,14.00000000,1000.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,9.16000000
140.00000000,0.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,9.30000000
170.00000000,0.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,9.47000000
230.00000000,8.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,9.70000000
900.00000000,0.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,10.60000000
100.00000000,0.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,10.70000000
100.00000000,-11.80000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,10.80000000
220.00000000,-11.80000000,1000.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,11.02000000
160.00000000,-11.80000000,0.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,11.18000000
1020.00000000,-11.80000000,1000.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,12.20000000
500.00000000,0.00000000,0.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,12.70000000
600.00000000,6.00000000,1000.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,13.30000000
400.00000000,6.00000000,0.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,13.70000000
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,13.70000000
160.00000000,6.00000000,1500.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,13.86000000
100.00000000,6.00000000,0.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,13.96000000
40.00000000,11.00000000,1500.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,14.00000000
900.00000000,0.00000000,0.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,14.90000000
510.00000000,0.00000000,400.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,15.41000000
90.00000000,-0.70000000,0.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,15.50000000
90.00000000,-0.70000000,0.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,15.59000000
610.00000000,-0.70000000,0.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,16.20000000
100.00000000,0.60000000,0.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,16.30000000
520.00000000,0.60000000,650.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,16.82000000
130.00000000,0.60000000,0.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,16.95000000
50.00000000,9.00000000,650.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,17.00000000
700.00000000,9.00000000,0.00000000,110.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,17.70000000
200.00000000,9.00000000,650.00000000,110.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,17.90000000
300.00000000,9.00000000,650.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,18.20000000
500.00000000,0.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,18.70000000
200.00000000,0.00000000,650.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,18.90000000
600.00000000,-7.00000000,0.00000000,155.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,19.50000000
200.00000000,-7.00000000,650.00000000,155.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,19.70000000
200.00000000,0.00000000,0.00000000,155.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,19.90000000
400.00000000,7.00000000,650.00000000,155.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,20.30000000
700.00000000,-5.00000000,0.00000000,155.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,21.00000000
600.00000000,3.00000000,650.00000000,155.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,21.60000000
510.00000000,3.00000000,700.00000000,155.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,22.11000000
90.00000000,0.00000000,650.00000000,155.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,22.20000000
120.00000000,0.00000000,0.00000000,155.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,22.32000000
480.00000000,-8.00000000,650.00000000,155.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,22.80000000
700.00000000,0.00000000,0.00000000,155.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,23.50000000
800.00000000,0.00000000,650.00000000,155.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,24.30000000
0.00000000,-4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,24.30000000
190.00000000,-4.00000000,525.00000000,145.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,24.49000000
220.00000000,-4.00000000,0.00000000,145.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,24.71000000
590.00000000,0.00000000,525.00000000,145.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,25.30000000
500.00000000,-1.00000000,0.00000000,145.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,25.80000000
700.00000000,-5.00000000,525.00000000,145.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,26.50000000
400.00000000,-5.00000000,0.00000000,110.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,26.90000000
200.00000000,-14.00000000,525.00000000,110.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,27.10000000
200.00000000,-14.00000000,0.00000000,110.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,27.30000000
200.00000000,-14.00000000,525.00000000,145.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,27.50000000
200.00000000,-14.00000000,525.00000000,155.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,27.70000000
