0,1,2,3,4,5,6,7,8,9
3.00000000,-2.00000000,1000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,33.57000000
206.00000000,-2.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,33.77600000
4.00000000,4.20000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,33.78000000
1076.00000000,4.20000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,34.85600000
4.00000000,-0.60000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,34.86000000
1408.00000000,-0.60000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,36.26800000
2.00000000,-2.80000000,1000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,36.27000000
828.00000000,-2.80000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,37.09800000
2.00000000,0.80000000,1000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,37.10000000
910.00000000,0.80000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,38.01000000
1.00000000,-0.36000000,1000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,38.01100000
2689.00000000,-4.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,40.70000000
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,40.70000000
730.00000000,-4.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,41.43000000
4.00000000,-4.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,41.43400000
386.00000000,-0.40000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,41.82000000
4.00000000,-0.40000000,1000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,41.82400000
1326.00000000,3.50000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,43.15000000
690.00000000,-0.10000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,43.84000000
670.00000000,-14.10000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,44.51000000
870.00000000,-14.10000000,0.00000000,170.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,45.38000000
780.00000000,11.90000000,0.00000000,170.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,46.16000000
240.00000000,0.50000000,0.00000000,170.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,46.40000000
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,46.40000000
250.00000000,-4.00000000,0.00000000,170.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,46.65000000
520.00000000,-4.00000000,0.00000000,170.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,47.17000000
77.00000000,-4.00000000,0.00000000,170.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,47.24700000
3.00000000,0.00000000,0.00000000,170.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,47.25000000
1350.00000000,0.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,48.60000000
286.00000000,2.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,48.88600000
4.00000000,2.00000000,600.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,48.89000000
196.00000000,2.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,49.08600000
4.00000000,-1.40000000,4000.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,49.09000000
796.00000000,-1.40000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,49.88600000
4.00000000,-3.00000000,4000.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,49.89000000
10.00000000,-3.00000000,0.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,49.90000000
306.00000000,-1.10000000,4000.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,50.20600000
4.00000000,-1.10000000,0.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,50.21000000
396.00000000,-1.10000000,4000.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,50.60600000
4.00000000,0.90000000,1000.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,50.61000000
96.00000000,0.90000000,4000.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,50.70600000
4.00000000,-2.80000000,0.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,50.71000000
250.00000000,-2.80000000,4000.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,50.96000000
286.00000000,-0.20000000,0.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,51.24600000
4.00000000,-0.20000000,4000.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,51.25000000
336.00000000,-0.20000000,0.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,51.58600000
4.00000000,-2.80000000,1000.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,51.59000000
216.00000000,-2.80000000,0.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,51.80600000
4.00000000,1.20000000,1000.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,51.81000000
267.00000000,1.20000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.07700000
3.00000000,1.20000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.08000000
140.00000000,1.20000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.22000000
4.00000000,0.00000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.22400000
204.00000000,-1.00000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.42800000
2.00000000,-1.00000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.43000000
176.00000000,-1.00000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.60600000
4.00000000,0.80000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.61000000
68.00000000,0.80000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.67800000
2.00000000,0.80000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.68000000
18.00000000,0.80000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.69800000
148.00000000,0.80000000,1000.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.84600000
4.00000000,0.40000000,0.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.85000000
88.00000000,0.40000000,1000.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,52.93800000
162.00000000,0.40000000,1000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,53.10000000
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,53.10000000
785.00000000,0.50000000,1000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,53.88500000
5.00000000,0.50000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,53.89000000
480.00000000,0.50000000,1000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,54.37000000
3.00000000,-4.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,54.37300000
947.00000000,-15.00000000,1000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,55.32000000
4.00000000,-15.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,55.32400000
1056.00000000,5.00000000,1000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,56.38000000
2728.00000000,4.00000000,4480.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,59.10800000
2.00000000,8.16000000,4000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,59.11000000
130.00000000,8.16000000,4480.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,59.24000000
650.00000000,-5.00000000,4000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,59.89000000
1.00000000,-5.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,59.89100000
59.00000000,-2.80000000,4000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,59.95000000
5.00000000,-2.80000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,59.95500000
210.00000000,2.00000000,4000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,60.16500000
5.00000000,2.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,60.17000000
325.00000000,2.00000000,4000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,60.49500000
5.00000000,10.20000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,60.50000000
289.00000000,10.20000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,60.78900000
1.00000000,-7.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,60.79000000
1537.00000000,-7.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,62.32700000
3.00000000,-5.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,62.33000000
1620.00000000,-5.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,63.95000000
5.00000000,6.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,63.95500000
960.00000000,-15.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,64.91500000
5.00000000,-15.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,64.92000000
1249.00000000,-15.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,66.16900000
1.00000000,16.00000000,1000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,66.17000000
1470.00000000,16.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,67.64000000
5.00000000,-7.00000000,500.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,67.64500000
2652.00000000,-3.00000000,500.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,70.29700000
3.00000000,-3.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,70.30000000
1046.00000000,-3.00000000,500.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,71.34600000
4.00000000,-18.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,71.35000000
767.00000000,-18.00000000,1000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,72.11700000
3.00000000,-5.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,72.12000000
1420.00000000,-5.00000000,600.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,73.54000000
560.00000000,-6.00000000,0.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,74.10000000
50.00000000,0.00000000,1000.00000000,200.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,74.15000000
5.00000000,0.00000000,0.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,74.15500000
335.00000000,-14.70000000,1000.00000000,140.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,74.49000000
5.00000000,-14.70000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,74.49500000
215.00000000,-10.40000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,74.71000000
5.00000000,-10.40000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,74.71500000
75.00000000,-15.30000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,74.79000000
5.00000000,-15.30000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,74.79500000
195.00000000,-10.00000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,74.99000000
5.00000000,-10.00000000,700.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,74.99500000
215.00000000,0.00000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,75.21000000
5.00000000,0.00000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,75.21500000
185.00000000,-3.60000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,75.40000000
5.00000000,-3.60000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,75.40500000
115.00000000,0.50000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,75.52000000
5.00000000,0.50000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,75.52500000
205.00000000,-15.10000000,1700.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,75.73000000
5.00000000,-15.10000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,75.73500000
295.00000000,-10.80000000,1700.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,76.03000000
5.00000000,-10.80000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,76.03500000
255.00000000,-17.40000000,1700.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,76.29000000
5.00000000,-17.40000000,1200.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,76.29500000
355.00000000,-15.70000000,1700.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,76.65000000
5.00000000,-15.70000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,76.65500000
275.00000000,-15.30000000,1700.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,76.93000000
5.00000000,-15.30000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,76.93500000
415.00000000,-16.20000000,1700.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,77.35000000
5.00000000,-16.20000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,77.35500000
135.00000000,-16.90000000,1700.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,77.49000000
5.00000000,-16.90000000,1700.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,77.49500000
275.00000000,-3.70000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,77.77000000
2.00000000,-3.70000000,1700.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,77.77200000
128.00000000,-9.40000000,1700.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,77.90000000
1.00000000,-9.40000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,77.90100000
209.00000000,-9.10000000,1700.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,78.11000000
5.00000000,-9.10000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,78.11500000
252.00000000,12.00000000,1700.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,78.36700000
3.00000000,12.00000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,78.37000000
217.00000000,12.00000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,78.58700000
3.00000000,2.20000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,78.59000000
730.00000000,2.20000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,79.32000000
5.00000000,0.00000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,79.32500000
495.00000000,2.00000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,79.82000000
5.00000000,2.00000000,1000.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,79.82500000
195.00000000,0.00000000,0.00000000,75.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,80.02000000
